date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-06-01,32.7,28,37,,,168,11.8,,1004.6,
2016-06-02,33.3,28,38,,,180,12.6,,1002.5,
2016-06-03,33.1,29,38,,,223,10.2,,1003.5,
2016-06-04,30.9,27,36,,,126,10.1,,1004.8,
2016-06-05,29.4,27,36,,,55,12.2,,1005.7,
2016-06-06,30.3,26,35,,,75,9,,1006.5,
2016-06-07,28.9,26,35,,,101,10.5,,1005.2,
2016-06-08,28.1,26,33,,,320,6.8,,1003.8,
2016-06-09,30.1,26,35,,,324,7.5,,1003.2,
2016-06-10,30.3,27,35,,,71,10.2,,1003.1,
2016-06-11,32.3,28,37,,,107,9.7,,1001.5,
2016-06-12,32.7,29,37,,,189,10.5,,1001.3,
2016-06-13,33.2,28,38,,,100,9.2,,1000.9,
2016-06-14,34.1,29,38,,,179,12.4,,999.2,
2016-06-15,33.7,29,39,,,193,15.2,,1000.3,
2016-06-16,26.5,25,31,,,343,12.6,,1006.4,
2016-06-17,29,26,33,,,69,9.9,,1006.4,
2016-06-18,28.7,24,36,,,97,11.7,,1006.3,
2016-06-19,30.6,25,35,,,106,11.7,,966.5,
2016-06-20,31.1,28,35,,,129,16.1,,1004.6,
2016-06-21,30.9,28,35,,,129,17.1,,1005.9,
2016-06-22,30.4,27,34,,,120,13.1,,1006.8,
2016-06-23,29.4,27,33,,,105,12.4,,1005.9,
2016-06-24,30.6,27,34,,,102,12.7,,1005.5,
2016-06-25,30.6,28,34,,,102,11.9,,969.1,
2016-06-26,31.7,27,36,,,86,11.3,,1006.5,
2016-06-27,29.2,26,33,,,229,8.8,,1005.3,
2016-06-28,31.1,28,35,,,103,8.8,,1005.4,
2016-06-29,29.6,27,33,,,86,9.1,,1006.2,
2016-06-30,28.3,27,30,,,86,9.7,,1005,
2016-07-01,30.2,28,32,,,129,14,,1003.4,
2016-07-02,28.6,26,33,,,125,9.3,,1004,
2016-07-03,30.6,26,34,,,106,7.5,,1003,
2016-07-04,30.7,28,34,,,100,10.5,,1000.2,
2016-07-05,27,26,30,,,82,13.2,,1001.7,
2016-07-06,27.4,25,29,,,86,14.4,,1004.6,
2016-07-07,28.4,27,31,,,56,9.2,,1005.7,
2016-07-08,30.7,26,34,,,106,5.6,,1003.2,
2016-07-09,32.2,28,36,,,,8.7,,1000,
2016-07-10,33.1,29,37,,,104,9,,998.3,
2016-07-11,32.4,29,36,,,84,11.5,,999.2,
2016-07-12,27.4,25,31,,,82,9.7,,1001,
2016-07-13,28.6,27,31,,,69,10.8,,,
2016-07-14,28.2,25,32,,,93,13,,1002.7,
2016-07-15,30.8,25,34,,,85,10.4,,1003.8,
2016-07-16,30.7,27,37,,,,9.5,,1004.5,
2016-07-17,31.9,26,36,,,78,12,,1004.4,
2016-07-18,32.6,30,37,,,164,14.8,,1001.9,
2016-07-19,31.8,27,36,,,127,14.3,,1001.9,
2016-07-20,31.4,29,35,,,134,15.9,,,
2016-07-21,29.5,25,33,,,141,14.9,,1007,
2016-07-22,29.8,25,36,,,99,10,,1007.9,
2016-07-23,29,24,35,,,107,13.1,,1007,
2016-07-24,30.7,25,35,,,60,9.6,,1007,
2016-07-25,31.9,28,36,,,100,10.8,,1007.1,
2016-07-26,32.6,28,36,,,70,9.1,,1005.6,
2016-07-27,28.9,26,35,,,40,16.2,,1004.4,
2016-07-28,26.1,24,28,,,84,27.2,,1005,
2016-07-29,28.4,25,32,,,97,12.2,,1008.1,
2016-07-30,28.8,27,32,,,,6,,1007.5,
2016-07-31,30.8,26,35,,,,4.6,,1005,
2016-08-01,32.1,27,36,,,297,6.2,,1001.6,
2016-08-02,31.3,28,36,,,283,11.5,,997.2,
2016-08-03,27.1,26,30,,,115,10.3,,963.1,
2016-08-04,27.6,26,32,,,87,12.3,,1004.2,
2016-08-05,29,27,31,,,74,9.9,,1006.7,
2016-08-06,30.6,27,34,,,89,7.2,,1004.8,
2016-08-07,30.9,27,36,,,80,9.8,,1002.2,
2016-08-08,31.6,27,36,,,265,8,,1002.2,
2016-08-09,31.9,28,36,,,305,8.1,,1000.8,
2016-08-10,29.5,25,33,,,351,9.1,,1001.1,
2016-08-11,28.9,26,32,,,312,7,,1002,
2016-08-12,28.9,26,33,,,327,9,,1001.2,
2016-08-13,27.4,25,30,,,299,9.5,,997.8,
2016-08-14,27.2,25,31,,,47,9.3,,997.8,
2016-08-15,28.3,24,33,,,303,7.9,,997.6,
2016-08-16,28,27,31,,,304,11.4,,998.3,
2016-08-17,28.5,26,32,,,292,10,,,
2016-08-18,29.4,26,35,,,265,13.3,,992.6,
2016-08-19,26.9,25,30,,,6,25.6,,991.9,
2016-08-20,27.7,26,30,,,71,13.5,,1002.8,
2016-08-21,29.1,26,32,,,307,9.3,,1003.4,
2016-08-22,27.1,26,28,,,306,7.5,,965.9,
2016-08-23,28.8,26,33,,,10,7.9,,,
2016-08-24,31,26,35,,,,6.1,,,
2016-08-25,31.6,27,35,,,,7.1,,,
2016-08-26,30.3,27,36,,,22,8.4,,1005,
2016-08-27,29.2,26,34,,,303,9.5,,1007.2,
2016-08-28,25.7,24,27,,,300,9.8,,1008,
2016-08-29,27.4,25,30,,,271,7.4,,1007.3,
2016-08-30,29,25,33,,,,6.9,,1006.9,
2016-08-31,30.3,27,35,,,87,9.4,,1003.8,
2016-09-01,29.2,25,35,,,60,9.7,,1001,
2016-09-02,29.2,25,33,,,271,11.2,,1002.5,
2016-09-03,30.1,27,34,,,348,5.9,,1003,
2016-09-04,29.9,27,34,,,46,6.2,,1004.7,
2016-09-05,29.7,25,35,,,345,6.5,,965.7,
2016-09-06,27.5,27,29,,,303,7.3,,1005.4,
2016-09-07,26.9,26,29,,,328,5.7,,1006.2,
2016-09-08,28.2,25,31,,,,6.6,,1006.5,
2016-09-09,30.1,27,34,,,,9.2,,1005.4,
2016-09-10,26.8,25,31,,,25,10,,1005.6,
2016-09-11,26.3,25,29,,,338,7.8,,1008.6,
2016-09-12,27,25,30,,,321,8.3,,1009.9,
2016-09-13,29,25,32,,,357,8.6,,1009.7,
2016-09-14,30,26,34,,,62,6.7,,1007.3,
2016-09-15,30.3,27,34,,,,5,,1006.2,
2016-09-16,30.1,26,34,,,322,7.9,,1006.5,
2016-09-17,30.2,27,35,,,22,6.7,,1007,
2016-09-18,30.1,27,35,,,351,7.4,,1007.8,
2016-09-19,29.8,28,34,,,6,7.6,,1008.2,
2016-09-20,29.8,25,33,,,8,8.1,,1011.4,
2016-09-21,28.7,26,33,,,12,10.4,,1014,
2016-09-22,28.4,24,32,,,16,7.2,,1012.3,
2016-09-23,28.4,24,32,,,41,7.7,,1010,
2016-09-24,26.2,24,29,,,1,7.2,,1009,
2016-09-25,28.3,25,33,,,107,6.8,,1008.9,
2016-09-26,29.8,25,34,,,,7.4,,970,
2016-09-27,30.8,26,35,,,,6.7,,1006.2,
2016-09-28,31.1,27,36,,,321,8.1,,1005.3,
2016-09-29,30.8,27,35,,,8,8.3,,1005.8,
2016-09-30,28.9,26,34,,,115,10.7,,1007.6,
2016-10-01,28.1,25,32,,,68,9.6,,1009.9,
2016-10-02,28.1,24,32,,,29,5.9,,1009.9,
2016-10-03,29.8,24,33,,,337,7.1,,1008.4,
2016-10-04,29.8,27,34,,,357,6.5,,1007.4,
2016-10-05,27.9,27,31,,,358,6.7,,1008.6,
2016-10-06,28.8,26,34,,,37,7.1,,1009.6,
2016-10-07,28.7,23,34,,,,5.7,,1009.2,
2016-10-08,29.4,24,34,,,0,5.9,,1009.5,
2016-10-09,29.8,26,34,,,55,8.5,,1009.3,
2016-10-10,28.9,26,33,,,92,8.8,,1009.5,
2016-10-11,28.6,25,33,,,73,7.8,,1010.2,
2016-10-12,29.3,26,33,,,42,9.4,,1011.5,
2016-10-13,24.9,22,28,,,343,12.6,,1013,
2016-10-14,26.6,23,29,,,326,9.8,,1011.8,
2016-10-15,24.3,23,26,,,306,9.6,,974.2,
2016-10-16,28.1,23,34,,,311,7.8,,1012,
2016-10-17,29.6,24,34,,,356,8.1,,1009.3,
2016-10-18,29.6,26,32,,,349,13.6,,1006.5,
2016-10-19,27.4,25,30,,,327,15.7,,1003.6,
2016-10-20,28.4,23,34,,,,8.3,,1004.1,
2016-10-21,29,24,33,,,27,7.7,,1004.6,
2016-10-22,29.7,26,34,,,95,9.7,,1006.7,
2016-10-23,29.2,26,33,,,129,8.8,,1007.8,
2016-10-24,29.1,26,34,,,102,9.4,,1008.6,
2016-10-25,25.7,25,30,,,102,8.4,,1010.6,
2016-10-26,28.2,25,33,,,121,10.7,,1013.4,
2016-10-27,28.2,25,32,,,125,9.6,,1014.5,
2016-10-28,28.4,24,32,,,110,8.7,,1013.7,
2016-10-29,26.8,25,33,,,68,10.4,,1015.6,
2016-10-30,21.4,20,24,,,13,14.4,,1019.4,
2016-10-31,22.1,20,23,,,348,8,,1019.5,
2016-11-01,22.3,21,23,,,4,13.1,,1020.2,
2016-11-02,21.8,21,23,,,12,11.1,,1021.2,
2016-11-03,22.7,21,27,,,347,10.3,,1019.5,
2016-11-04,23.4,19,28,,,,5,,1014.8,
2016-11-05,25.1,19,30,,,112,9.8,,1010.8,
2016-11-06,25.4,22,28,,,,7.8,,1012.5,
2016-11-07,25.4,24,27,,,50,7.1,,1014.3,
2016-11-08,21.2,18,28,,,33,14.1,,1016.6,
2016-11-09,16.7,16,18,,,8,16.4,,1021.2,
2016-11-10,16.3,14,17,,,31,10.2,,1022.4,
2016-11-11,19.8,16,23,,,51,6.8,,1018.3,
2016-11-12,22.4,19,24,,,68,6,,1015.8,
2016-11-13,25.1,21,29,,,234,8.5,,1014.3,
2016-11-14,26.4,23,30,,,149,9.9,,1013.1,
2016-11-15,26.4,24,31,,,118,9.7,,1014.5,
2016-11-16,25.9,23,31,,,125,10.2,,1014.9,
2016-11-17,25.5,22,30,,,,7.4,,,
2016-11-18,25.7,22,30,,,,6.4,,1012.1,
2016-11-19,26.6,23,30,,,93,6.7,,1011,
2016-11-20,27.3,23,31,,,49,7.3,,1010.5,
2016-11-21,27.3,25,31,,,123,7.9,,1009.9,
2016-11-22,27.4,25,31,,,,7.8,,1010.1,
2016-11-23,24.9,21,32,,,,11.2,,1013.1,
2016-11-24,17.8,17,21,,,42,16.7,,1017.8,
2016-11-25,18.1,17,20,,,37,12.4,,1016,
2016-11-26,18.4,16,21,,,20,13.7,,1019,
2016-11-27,18.9,15,25,,,31,9.6,,1018,
2016-11-28,19.1,13,24,,,60,7.6,,982,
2016-11-29,20.5,15,22,,,10,8.8,,1022,
2016-11-30,20.3,19,24,,,9,15.8,,985.4,
2016-12-01,20.1,16,24,,,,11.4,,1022.8,
2016-12-02,21.3,18,26,,,27,7.6,,1021.7,
2016-12-03,22.6,18,26,,,335,6.5,,1020.4,
2016-12-04,22.9,19,27,,,332,6.9,,1018.6,
2016-12-05,23.6,20,28,,,,6.1,,1018.4,
2016-12-06,21.3,19,27,,,38,12,,1021,
2016-12-07,19.9,15,26,,,,7.2,,,
2016-12-08,20.7,14,28,,,322,6.1,,1016.8,
2016-12-09,20.6,15,26,,,,5.9,,1014.3,
2016-12-10,20.2,15,26,,,,7.8,,977.3,
2016-12-11,21.8,16,26,,,144,8,,1013.7,
2016-12-12,24.3,19,29.5,0,,143,11.1,,1010.8,
2016-12-13,24.6,23,29,,,159,7.7,,1012.8,
2016-12-14,20.7,20,24,,,46,16.7,,1017.3,
2016-12-15,17.2,15,20,,,17,13.4,,984.5,
2016-12-16,17.7,16,20,,,32,11.4,,1025.2,
2016-12-17,18.8,14,22,,,109,8.8,,1021.3,
2016-12-18,19.6,17,22,,,,5.6,,1019.2,
2016-12-19,21.7,19,24,,,11,4.4,,1015.7,
2016-12-20,23.4,21,26,,,137,11.8,,1013.8,
2016-12-21,24.6,22,29,,,129,11.1,,1015.1,
2016-12-22,19.9,18,23,,,59,13,,1018.4,
2016-12-23,21.6,17,25,,,67,8.6,,1017.3,
2016-12-24,22.2,18,24,,,120,10,,1015.5,
2016-12-25,23.3,21,26,,,124,11.9,,1014.5,
2016-12-26,23.1,20,29,,,123,13.3,,1015.6,
2016-12-27,18.6,17,23,,,10,16.8,,1022.2,
2016-12-28,16.9,14,21,,,10,9.7,,984,
2016-12-29,17.7,13,22,,,359,9.6,,1024.3,
2016-12-30,17.9,12,23,,,,6.7,,1023.4,
2016-12-31,19.4,14,22,,,,4.5,,1021.8,
2017-01-01,17.6,17,19,,,299,8.5,,1020.9,
2017-01-02,20.9,17,23,,,294,6.2,,1019.8,
2017-01-03,22.3,20,26,,,,4.7,,1018.5,
2017-01-04,22.4,18,27,,,116,7.8,,1017,
2017-01-05,20.3,19,22,,,285,10,,1016,
2017-01-06,21.1,19,24,,,292,7.6,,1014.2,
2017-01-07,22.6,19,27,,,260,6.4,,1011.8,
2017-01-08,22.9,19,26,,,105,7.5,,1012.5,
2017-01-09,22.7,21,25,,,136,10.8,,1013.3,
2017-01-10,20.6,20,22,,,79,10.5,,1013.8,
2017-01-11,18.9,18,22,,,61,13.5,,1012.9,
2017-01-12,13.4,12,17,,,26,19.5,,1015.6,
2017-01-13,15.2,12,18,,,27,13.4,,1017.1,
2017-01-14,16.4,14,18,,,41,9.2,,1017.5,
2017-01-15,16.6,15,19,,,30,12.2,,1019.5,
2017-01-16,15.8,14,17,,,54,9.7,,1018.7,
2017-01-17,16.4,15,18,,,48,11.4,,1019.7,
2017-01-18,18.2,15,20,,,7,7.8,,1020.1,
2017-01-19,18.9,18,21,,,,4.4,,1019.4,
2017-01-20,17.8,17,19,,,54,13.9,,1021.6,
2017-01-21,15.2,13,18,,,39,11.9,,1025.3,
2017-01-22,17.2,15,21,,,326,8.6,,1025.5,
2017-01-23,17.6,15,22,,,,6.8,,1023.9,
2017-01-24,20,13,24,,,,6.8,,1023,
2017-01-25,21.5,19,24,,,,6.7,,1024.1,
2017-01-26,20.3,17,24,,,153,7.7,,1022,
2017-01-27,20.3,17,24,,,109,8.4,,1020.6,
2017-01-28,20.2,18,25,,,117,13.9,,1015.5,
2017-01-29,21.3,17,25,,,105,8.8,,1014.8,
2017-01-30,20.7,18,26,,,,8.3,,1017.3,
2017-01-31,20.9,16,24,,,109,7.1,,1017.5,
2017-02-01,20.9,19,24,,,99,7.7,,1019.7,
2017-02-02,21.4,19,24,,,189,7.9,,1020,
2017-02-03,20.5,19,23,,,130,10.5,,1017.1,
2017-02-04,21.4,19,26,,,,6.7,,1013.9,
2017-02-05,20.7,19,24,,,109,10.7,,1013.5,
2017-02-06,20.6,19,23,,,127,16.6,,1012.6,
2017-02-07,22.3,19,26,,,122,15.3,,1012.1,
2017-02-08,20.7,19,27,,,80,14.1,,1014.5,
2017-02-09,16.5,16,19,,,42,13.2,,1020.5,
2017-02-10,15.8,14,18,,,22,11.1,,1022.2,
2017-02-11,15.7,14,19,,,359,12.4,,1026.3,
2017-02-12,16.6,14,21,,,344,7.2,,1026.1,
2017-02-13,17.8,13,23,,,102,6.4,,1025.5,
2017-02-14,18.2,14,22,,,,6.1,,1026.2,
2017-02-15,19.8,15,22,,,94,6.3,,1024.1,
2017-02-16,21.9,18,26,,,,8.9,,1019,
2017-02-17,21.8,18,27,,,127,12.4,,980.9,
2017-02-18,21.8,18,27,,,124,9.3,,1020,
2017-02-19,22.3,17,27,,,116,13.1,,1014.1,
2017-02-20,23.1,20,26,,,139,16,,1009.8,
2017-02-21,23.9,22,26,,,116,16.3,,1011.7,
2017-02-22,25.4,23,29,,,123,13.1,,1011.5,
2017-02-23,18.1,16,24,,,79,19.1,,977.3,
2017-02-24,15.4,15,17,,,40,14.9,,1021.5,
2017-02-25,14.7,13,16,,,4,11.2,,1021.7,
2017-02-26,17.6,14,20,,,356,7.2,,1021.5,
2017-02-27,18.8,16,21,,,9,8.3,,1021.6,
2017-02-28,18,17,19,,,30,7.1,,1019.5,
2017-03-01,16.2,15,17,,,320,10.7,,1021.4,
2017-03-02,20.1,16,25,,,237,8.6,,1018.5,
2017-03-03,20.9,16,25,,,101,10.5,,1013.1,
2017-03-04,21.7,19,25,,,132,11.1,,1010,
2017-03-05,23.1,21,26,,,131,12,,1009.3,
2017-03-06,21.2,20,24,,,62,12.7,,1012.1,
2017-03-07,16.3,16,20,,,47,14.1,,1014.5,
2017-03-08,16.6,15,18,,,46,10.2,,1016.3,
2017-03-09,16.8,15,19,,,63,10.6,,1013.5,
2017-03-10,19.8,16,24,,,40,6.5,,1010.5,
2017-03-11,20.9,19,22,,,,5.2,,1011.5,
2017-03-12,22.8,21,25,,,140,8.7,,1009.7,
2017-03-13,24.4,22,28,,,113,10.8,,1008.2,
2017-03-14,23.8,22,29,,,79,11.9,,1011.7,
2017-03-15,19,19,22,,,67,12.4,,1013.3,
2017-03-16,19.9,19,21,,,57,9.4,,1012,
2017-03-17,20.8,19,22,,,64,9.9,,1012.4,
2017-03-18,23.7,21,27,,,109,11.1,,1012.8,
2017-03-19,24.3,22,28,,,116,14.6,,1012.4,
2017-03-20,24.8,23,29,,,131,14.8,,1011.9,
2017-03-21,25.2,23,29,,,129,16.9,,1010.9,
2017-03-22,25.7,23,30,,,131,15,,1009.1,
2017-03-23,26.4,24,30,,,132,17.3,,1010.3,
2017-03-24,26,24,30,,,135,17.4,,1011.6,
2017-03-25,20.8,19,26,,,60,16.7,,1015.6,
2017-03-26,18.8,16,21,,,18,9.6,,1021.6,
2017-03-27,19.2,17,21,,,24,7.6,,,
2017-03-28,21.1,18,25,,,71,10.7,,1016,
2017-03-29,22.6,20,26,,,129,10.2,,,
2017-03-30,24.7,22,28,,,116,11.1,,,
2017-03-31,20.1,19,24,,,21,10.3,,1016.8,
2017-04-01,21.6,18,26,,,74,10.6,,,
2017-04-02,22.3,17,26,,,105,9.5,,1019.4,
2017-04-03,22.9,20,26,,,102,11.9,,1017,
2017-04-04,23.2,21,26,,,117,16.4,,,
2017-04-05,23.4,21,26,,,122,15.6,,,
2017-04-06,25.2,22,28,,,114,14.3,,,
2017-04-07,25.2,24,28,,,125,15.8,,1008.7,
2017-04-08,25.2,24,27,,,111,14.2,,1007.2,
2017-04-09,26.3,25,29,,,102,13,,1004.5,
2017-04-10,27.7,24,32,,,76,9.4,,1002.3,
2017-04-11,28.3,25,34,,,88,12.1,,965.5,
2017-04-12,22.4,20,26,,,54,16.1,,1011.5,
2017-04-13,23.3,21,27,,,3,9.3,,1016.5,
2017-04-14,24,21,27,,,,10,,1012.7,
2017-04-15,25.4,22,28,,,120,12.1,,1010,
2017-04-16,25.8,24,29,,,121,13.1,,1010.3,
2017-04-17,25.4,24,30,,,110,10.4,,1010.7,
2017-04-18,22.3,22,24,,,,10.3,,1009.3,
2017-04-19,27,22,32,,,106,10.6,,1005.4,
2017-04-20,28.8,25,33,,,93,10.7,,1005.3,
2017-04-21,26.6,22,34,,,62,14.7,,1006.3,
2017-04-22,22.4,21,25,,,,11.2,,1013.7,
2017-04-23,21.6,20,23,,,,4.6,,1013.6,
2017-04-24,22.9,21,24,,,98,9.4,,1011.1,
2017-04-25,25.6,22,29,,,122,10.1,,1008.4,
2017-04-26,27.3,24,31,,,39,7.5,,1008.8,
2017-04-27,23,22,26,,,17,11,,1012.8,
2017-04-28,24.1,22,27,,,63,8,,1015.1,
2017-04-29,25.1,22,29,,,126,10.9,,1013.2,
2017-04-30,25.3,22,28,,,98,13.4,,1009.7,
2017-05-01,28.3,25,32,,,124,15.3,,1008.1,
2017-05-02,28.9,26,32,,,122,16.1,,1007.4,
2017-05-03,28.7,27,32,,,103,16.1,,1006.2,
2017-05-04,29.6,26,34,,,73,14.1,,1009.3,
2017-05-05,28.1,26,31,,,144,10.1,,1012.3,
2017-05-06,26.8,26,29,,,136,8.6,,1013,
2017-05-07,28.4,26,32,,,,11.2,,1011,
2017-05-08,29,26,33,,,126,13.8,,1008.3,
2017-05-09,27.7,25,32,,,91,12.6,,1010.1,
2017-05-10,28.5,25,33,,,123,12.6,,1011.7,
2017-05-11,28.9,25,33,,,132,13.8,,1011.3,
2017-05-12,25.1,21,29,,,93,10.5,,1011,
2017-05-13,27.6,23,31,,,,9.4,,1009.3,
2017-05-14,28.6,25,33,,,120,12.9,,969.9,
2017-05-15,27.9,25,32,,,,8.9,,1007,
2017-05-16,29,25,34,,,14,10.9,,1008.9,
2017-05-17,24.3,23,27,,,,6.6,,1010.6,
2017-05-18,22.1,21,24,,,335,9.1,,973.7,
2017-05-19,22,21,22,,,307,9.4,,1009.3,
2017-05-20,26.9,22,30,,,1,9.4,,1005,
2017-05-21,26.8,25,28,,,85,10.1,,1003.9,
2017-05-22,29.3,26,33,,,117,13.2,,1003.7,
2017-05-23,29.8,,,,,,,,,
2017-05-24,27.2,25,30,,,11,11.7,,1006.4,
2017-05-25,26.5,25,29,,,11,12.8,,972.7,
2017-05-26,26.9,23,32,,,58,11,,972.5,
2017-05-27,27.7,21,33,,,,7.2,,1009.4,
2017-05-28,28.4,22,33,,,,7,,1008.8,
2017-05-29,28.7,23,33,,,,8.9,,1008,
2017-05-30,28.7,25,33,,,,9.6,,1007.7,
2017-05-31,29.9,26,35,,,111,12,,1004.5,
2017-06-01,32.8,27,37,,,162,10.7,,1000,
2017-06-02,34.2,28,39,,,228,9.2,,998.9,
2017-06-03,35.6,29,40,,,,11.9,,960.6,
2017-06-04,35.1,29,41,,,,8.9,,997,
2017-06-05,34.3,28,41,,,146,12.2,,998.9,
2017-06-06,28.7,24,36,,,69,16.4,,1004.9,
2017-06-07,26.4,24,29,,,328,8.5,,1008.5,
2017-06-08,29.2,25,34,,,,8.2,,1006.5,
2017-06-09,29.3,26,33,,,115,13.5,,1005.7,
2017-06-10,28.9,27,33,,,118,11.3,,1005.3,
2017-06-11,29.8,27,33,,,102,11.3,,1004.3,
2017-06-12,30.1,28,34,,,112,11.3,,1002.9,
2017-06-13,28.1,25,31,,,69,8.4,,1004,
2017-06-14,27.6,27,31,,,78,11.1,,1005.5,
2017-06-15,29.8,27,34,,,92,10.6,,1003.8,
2017-06-16,29.6,28,33,,,49,11.1,,1002.5,
2017-06-17,27.9,25,30,,,46,9.7,,1003.4,
2017-06-18,27.6,26,29,,,90,8.3,,1003,
2017-06-19,27.7,25,32,,,85,9.3,,1002.4,
2017-06-20,29.3,25,33,,,,7.7,,1001.6,
2017-06-21,30.6,27,33,,,84,8.3,,1001,
2017-06-22,30.4,27,36,,,90,11.1,,964.4,
2017-06-23,30.5,27,34,,,118,14.3,,1003,
2017-06-24,30.7,28,35,,,121,13,,1002.5,
2017-06-25,29.3,26,34,,,144,10.2,,1003.4,
2017-06-26,29.4,26,33,,,92,10.3,,1005.3,
2017-06-27,29.6,27,33,,,115,12.6,,1006.1,
2017-06-28,27.7,24,31,,,95,10.9,,969.3,
2017-06-29,27.1,25,32,,,70,11.6,,1006.3,
2017-06-30,28.8,26,32,,,114,11.3,,1003.9,
2017-07-01,29.7,27,33,,,,7.4,,1002.1,
2017-07-02,29.7,27,32,,,,6.5,,1001.4,
2017-07-03,28.3,27,31,,,45,7.2,,964.3,
2017-07-04,28.3,26,32,,,74,9.2,,1002.8,
2017-07-05,28.4,27,31,,,62,11.8,,1004.9,
2017-07-06,28.9,27,31,,,106,11.6,,1004.5,
2017-07-07,28,25,32,,,96,12.3,,1003.8,
2017-07-08,27.5,25,33,,,,10.6,,1005,
2017-07-09,29.9,26,32,,,,8.1,,1005,
2017-07-10,27.4,25,30,,,27,8,,1004,
2017-07-11,27.8,25,30,,,87,11.5,,1005.7,
2017-07-12,27.3,26,29,,,95,9.2,,1007.9,
2017-07-13,28.6,25,32,,,96,9.7,,1006.7,
2017-07-14,28.3,26,32,,,70,8.8,,1005.3,
2017-07-15,27.5,26,31,,,,7,,1004.9,
2017-07-16,28.7,25,34,,,,11.9,,1003.4,
2017-07-17,26.7,25,29,,,58,14.1,,1004.3,
2017-07-18,27.3,26,30,,,80,7.7,,1007.1,
2017-07-19,27.4,25,30,,,104,10.4,,1005.7,
2017-07-20,26.4,25,29,,,78,9,,1005.4,
2017-07-21,26.8,25,29,,,,7.7,,1007.7,
2017-07-22,28,25,32,,,,8.5,,1008.8,
